"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2012";"Réalisation.2013";"Prévision.2014.PAP.2014";"Prévision.2014.PAP.2015";"Réalisation.2014";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Budget général";"Justice";"P107";"Administration pénitentiaire";"498";"P107.4";"Favoriser les conditions d'insertion professionnelle des détenus";"498";"P107.4.1";"Pourcentage de détenus bénéficiant d'une formation générale ou professionnelle";"Citoyen";"";"";"10444";"Indicateur de contexte: nombre d'heures stagiaires de la formation professionnelle (heures stagiaires)";"";"";"SSI Documenté";"heures";"3474821";"3270161";"nd";"3034626";"3040440";"2015";"nd";"MIN10";"Justice"
"Budget général";"Justice";"P107";"Administration pénitentiaire";"498";"P107.4";"Favoriser les conditions d'insertion professionnelle des détenus";"498";"P107.4.1";"Pourcentage de détenus bénéficiant d'une formation générale ou professionnelle";"Citoyen";"";"";"10445";"Indicateur de contexte: nombre d'heures professeurs de l'Education nationale (heures de cours collectifs)";"";"";"SSI Documenté";"heures de cours";"nd";"507616";"500492";"";"500492";"2015";"nd";"MIN10";"Justice"
"Budget général";"Justice";"P107";"Administration pénitentiaire";"498";"P107.4";"Favoriser les conditions d'insertion professionnelle des détenus";"499";"P107.4.2";"Pourcentage de détenus à l'intérieur des établissements bénéficiant d'une activité rémunérée (travail et formation professionnelle)";"Citoyen";"";"";"8340";"Pourcentage de détenus bénéficiant d'une activité rémunérée (travail et formation professionnelle)";"";"";"SSI Documenté";"%";"37,7";"29,5";"31,5";"29,5";"28,5";"2015";"32";"MIN10";"Justice"
"Budget général";"Justice";"P107";"Administration pénitentiaire";"498";"P107.4";"Favoriser les conditions d'insertion professionnelle des détenus";"499";"P107.4.2";"Pourcentage de détenus à l'intérieur des établissements bénéficiant d'une activité rémunérée (travail et formation professionnelle)";"Citoyen";"";"";"10446";"Indicateur de contexte: masse salariale des activités de production à l'intérieur des établissements pénitentiaires (en brut)";"";"";"SSI Documenté";"M€";"36,2";"37,5";"37";"36";"37,5";"2015";"37,5";"MIN10";"Justice"
"Budget général";"Justice";"P107";"Administration pénitentiaire";"498";"P107.4";"Favoriser les conditions d'insertion professionnelle des détenus";"499";"P107.4.2";"Pourcentage de détenus à l'intérieur des établissements bénéficiant d'une activité rémunérée (travail et formation professionnelle)";"Citoyen";"";"";"12651";"Indicateur de contexte : masse salariale du service général (en net)";"";"";"SSI Documenté";"M€";"23,7";"24";"nd";"nd";"23,9";"2015";"nd";"MIN10";"Justice"
"Budget général";"Justice";"P107";"Administration pénitentiaire";"501";"P107.5";"Améliorer la qualité de la prise en charge du condamné en milieu ouvert";"501";"P107.5.1";"Pourcentage de personnes condamnées à un sursis avec mise à l'épreuve ayant respecté l'obligation d'indemniser les victimes";"Citoyen";"";"";"8387";"Pourcentage de personnes condamnées à un sursis avec mise à l'épreuve ayant respecté l'obligation d'indemniser les victimes";"";"";"SSI Documenté";"%";"57,7";"54,5";"60,5";"57";"53,3";"2015";"61";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2670";"P182.1";"Consolider l'amélioration de la qualité de la prise en charge des mineurs délinquants";"2868";"P182.1.1";"Délais de prise en charge (imputables aux services du secteur public et du secteur associatif habilité)";"Usager";"";"";"3920";"Mesures de milieu ouvert pénal";"";"";"SSI Documenté";"jours";"12";"11";"9";"";"11";"2015";"<9";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2670";"P182.1";"Consolider l'amélioration de la qualité de la prise en charge des mineurs délinquants";"2868";"P182.1.1";"Délais de prise en charge (imputables aux services du secteur public et du secteur associatif habilité)";"Usager";"";"";"21896";"Mesures de milieu ouvert pénal ayant donné lieu à convocation par application de l'article 12-3 de l'ordonnance du 2 février 1945";"(nouveau)";"";"SSI Documenté";"jours";"";"";"5";"";"10";"2015";"5";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2670";"P182.1";"Consolider l'amélioration de la qualité de la prise en charge des mineurs délinquants";"2868";"P182.1.1";"Délais de prise en charge (imputables aux services du secteur public et du secteur associatif habilité)";"Usager";"";"";"21897";"Pourcentage des mineurs convoqués au titre de l'article 12-3 reçus au service dans le délai de 5 jours";"(nouveau)";"";"SSI Documenté";"%";"";"";"en attente d'estimation";"";"63";"2015";"en attente d'estimation";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2670";"P182.1";"Consolider l'amélioration de la qualité de la prise en charge des mineurs délinquants";"11701";"P182.1.2";"Taux d'inscription des mineurs pris en charge dans un dispositif d'insertion sociale et professionnelle ou de formation";"Usager";"";"";"15678";"Nombre de mineurs (hors investigation, TIG et réparations) inscrits dans un dispositif d'insertion sociale et professionnelle ou de formation / nombre total de mineurs pris en charge";"";"";"SSI Documenté";"%";"57";"74";"92";"90";"72";"2015";"95";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2670";"P182.1";"Consolider l'amélioration de la qualité de la prise en charge des mineurs délinquants";"2905";"P182.1.3";"Part des jeunes âgés de moins de 17 ans à la clôture d'une mesure pénale qui n'ont ni récidivé, ni réitéré dans l'année qui a suivi";"Citoyen";"Stratégique mission";"";"3913";"Rapport entre le nombre de jeunes qui dans l'année qui suit la sortie de la mesure n'ont ni récidivé, ni réitéré et le total des jeunes pris en charge dans les services de la PJJ en N-1";"";"";"SSI Documenté";"%";"86";"80";"85";"85";"NC";"2015";"85";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2670";"P182.1";"Consolider l'amélioration de la qualité de la prise en charge des mineurs délinquants";"12544";"P182.1.4";"Taux de réalisation d'audits des établissements et services";"Usager";"";"";"19700";"Rapport entre le nombre d'audits réalisés et le nombre d'établissements et services prenant en charge des mineurs délinquants devant être audités dans l'année";"";"";"SSI Documenté";"%";"100";"100";"100";"";"100";"2015";"100";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2686";"P182.2";"Contribuer, par l'investigation, à la qualité de la décision judiciaire";"11700";"P182.2.1";"Délais de prise en charge des mesures judiciaires d'investigation éducatives (MJIE) (imputables aux services du secteur public et du secteur associatif habilité)";"Usager";"";"";"15677";"#NOM?";"";"(libellé modifié)";"SSI Documenté";"jours";"11";"10";"9";"";"12";"2015";"<9";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2686";"P182.2";"Contribuer, par l'investigation, à la qualité de la décision judiciaire";"11700";"P182.2.1";"Délais de prise en charge des mesures judiciaires d'investigation éducatives (MJIE) (imputables aux services du secteur public et du secteur associatif habilité)";"Usager";"";"";"21898";"- MJIE pénales,ayant donné lieu à convocation par application de l'article 12-3 de l'ordonnance du 2 février 1945";"(nouveau)";"";"SSI Documenté";"jours";"sans objet";"sans objet";"5";"";"11";"2015";"5";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2686";"P182.2";"Contribuer, par l'investigation, à la qualité de la décision judiciaire";"11700";"P182.2.1";"Délais de prise en charge des mesures judiciaires d'investigation éducatives (MJIE) (imputables aux services du secteur public et du secteur associatif habilité)";"Usager";"";"";"21899";"- Pourcentage des mineurs convoqués au titre de l'article 12-3 reçus au service dans le délai de 5 jours";"(nouveau)";"";"SSI Documenté";"%";"sans objet";"sans objet";"en attente d'estimation";"";"59%";"2015";"en attente d'estimation";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"507";"P182.3.1";"Taux de prescription et d'occupation des établissements";"Contribuable";"";"";"19697";"Taux de prescription des Etablissements de placement éducatif EPE-UEHC du secteur public.";"";"";"SSI Documenté";"%";"85";"86";"85";"";"86";"2015";"90";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"507";"P182.3.1";"Taux de prescription et d'occupation des établissements";"Contribuable";"";"";"12356";"Taux d'occupation des Etablissements de placement éducatif EPE-UEHC du secteur public";"";"";"SSI Documenté";"%";"67";"67";"70";"";"67";"2015";"80";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"507";"P182.3.1";"Taux de prescription et d'occupation des établissements";"Contribuable";"";"";"19698";"Taux de prescription des Centres éducatifs renforcés (CER) secteurs public et associatif";"";"";"SSI Documenté";"%";"91";"90";"92";"";"86";"2015";"95";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"507";"P182.3.1";"Taux de prescription et d'occupation des établissements";"Contribuable";"";"";"3836";"Taux d'occupation des Centres éducatifs renforcés (CER) secteurs public et associatif";"";"";"SSI Documenté";"%";"85";"85";"86";"86";"82";"2015";"90";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"507";"P182.3.1";"Taux de prescription et d'occupation des établissements";"Contribuable";"";"";"19699";"Taux de prescription des Centres éducatifs fermés (CEF) secteurs public et associatif";"";"";"SSI Documenté";"%";"87";"87";"90";"";"82";"2015";"90";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"507";"P182.3.1";"Taux de prescription et d'occupation des établissements";"Contribuable";"";"";"3884";"Taux d'occupation des Centres éducatifs fermés (CEF) secteurs public et associatif";"";"";"SSI Documenté";"%";"77";"75";"80";"76";"70";"2015";"80";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"2898";"P182.3.2";"Taux d'activité des éducateurs en milieu ouvert";"Contribuable";"";"";"3887";"Nombre de jeunes suivis en milieu ouvert / éducateur";"";"";"SSI Documenté";"jeunes";"25";"25";"25";"";"25";"2015";"25";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"510";"P182.3.3";"Coût complet des mesures judiciaires par journée ou par acte";"Contribuable";"";"";"510";"Prix de journée d'une mesure de milieu ouvert ou d'investigation (secteur public)";"";"";"SSI Documenté";"€";"11";"11,2";"11,8";"11,4";"11,8";"2015";"12";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"510";"P182.3.3";"Coût complet des mesures judiciaires par journée ou par acte";"Contribuable";"";"";"20202";"Prix d'une mesure judiciaire d'investigation éducative (secteur associatif habilité)";"";"";"SSI Documenté";"€";"2588";"2615";"2707";"";"2652";"2015";"2729";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"510";"P182.3.3";"Coût complet des mesures judiciaires par journée ou par acte";"Contribuable";"";"";"12360";"Prix d'une journée en établissement de placement éducatif EPE-UEHC (secteur public)";"";"";"SSI Documenté";"€";"572";"556";"545";"";"564";"2015";"530";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"510";"P182.3.3";"Coût complet des mesures judiciaires par journée ou par acte";"Contribuable";"";"";"3903";"Prix d'une journée de placement CER (secteurs public et associatif habilité)";"";"";"SSI Documenté";"€";"501";"506";"508";"509";"529";"2015";"492";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"506";"P182.3";"Optimiser l'emploi des moyens humains, financiers et matériels";"510";"P182.3.3";"Coût complet des mesures judiciaires par journée ou par acte";"Contribuable";"";"";"12359";"Prix d'une journée de placement CEF (secteurs public et associatif habilité)";"";"";"SSI Documenté";"€";"587";"600";"580";"602";"661";"2015";"587";"MIN10";"Justice"
"Budget général";"Justice";"P182";"Protection judiciaire de la jeunesse";"2694";"P182.4";"Contribuer à la protection de l'enfance en danger";"2900";"P182.4.1";"Part des audits des établissements et services réalisés conjointement avec les Conseils généraux";"Citoyen";"";"";"15512";"Rapport entre le nombre d'audits réalisés conjointement avec les Conseils généraux et le nombre d'établissements et services prenant en charge des mineurs en danger devant être audités dans l'année";"";"";"SSI Documenté";"%";"22";"15";"30";"";"20";"2015";"33";"MIN10";"Justice"
"Budget général";"Justice";"P101";"Accès au droit et à la justice";"514";"P101.1";"Améliorer le délai de traitement des demandes d'aide juridictionnelle";"514";"P101.1.1";"Pourcentage de bureaux d'aide juridictionnelle dont le délai moyen de traitement des demandes d'aide juridictionnelle est supérieur à deux mois";"Usager";"";"";"7858";"Pourcentage de bureaux d'aide juridictionnelle dont le délai moyen de traitement des demandes d'aide juridictionnelle est supérieur à deux mois";"";"";"SSI Documenté";"%";"12";"15";"10";"10";"12";"2015";"<10";"MIN10";"Justice"
"Budget général";"Justice";"P101";"Accès au droit et à la justice";"515";"P101.2";"Maîtriser les coûts de gestion d'un dossier d'aide juridictionnelle";"515";"P101.2.1";"Coût de traitement d'une décision d'aide juridictionnelle";"Contribuable";"";"";"8067";"Coût de traitement d'une décision d'aide juridictionnelle";"";"";"SSI Documenté";"€";"16,1";"15,95";"<16";"<16";"15,81";"2015";"<16";"MIN10";"Justice"
"Budget général";"Justice";"P101";"Accès au droit et à la justice";"10001";"P101.3";"Améliorer le taux de mise en recouvrement des frais avancés par l'Etat au titre de l'aide juridictionnelle";"10001";"P101.3.1";"Taux de mise en recouvrement des frais avancés par l'Etat au titre de l'aide juridictionnelle";"Contribuable";"";"";"10001";"Taux de mise en recouvrement des frais avancés par l'Etat au titre de l'aide juridictionnelle";"";"";"SSI Documenté";"%";"1,6";"6,5";"10";"8";"6,2";"2015";">10";"MIN10";"Justice"
"Budget général";"Justice";"P101";"Accès au droit et à la justice";"517";"P101.4";"Développer une réponse de qualité aux besoins d'information juridique des citoyens dans les Maisons de Justice et du Droit";"516";"P101.4.1";"Enquête de satisfaction";"Usager";"";"";"516";"Pourcentage de personnes se déclarant satisfaites de l'accueil";"";"";"SSI Documenté";"%";"98";"98";">95";"";"nd";"2015";">95";"MIN10";"Justice"
"Budget général";"Justice";"P101";"Accès au droit et à la justice";"517";"P101.4";"Développer une réponse de qualité aux besoins d'information juridique des citoyens dans les Maisons de Justice et du Droit";"516";"P101.4.1";"Enquête de satisfaction";"Usager";"";"";"2678";"Pourcentage de personnes se déclarant satisfaites de la qualité du service";"";"";"SSI Documenté";"%";"86";"88";"95";"";"nd";"2015";"95";"MIN10";"Justice"
"Budget général";"Justice";"P101";"Accès au droit et à la justice";"519";"P101.5";"Développer l'efficacité des dispositifs permettant l'accompagnement et l'indemnisation des victimes";"4367";"P101.5.1";"Indice de satisfaction des victimes d'infraction(s) sur l'aide apportée";"Usager";"";"";"8313";"Indice de satisfaction des victimes d'infraction(s) sur l'aide apportée";"";"";"SSI Documenté";"%";"76";"85";"76";"76";"74";"2015";"76";"MIN10";"Justice"
