"Type.de.Mission";"Mission";"COD_PGM";"Programme";"Identifiant.Objectif";"Numéro.Objectif";"Objectif";"Identifiant.Indicateur";"Numéro.indicateur";"Indicateur";"type.indicateur";"Stratégique.au.niveau.mission.";"Indicateur.transversal.si.X";"Identifiant.sous.indicateur";"Sous.indicateur";"SSI.Nouveau..";"SSI.modifié.";"PAP.seulement...Sous.indicateur.Documenté..";"Unité";"Réalisation.2011";"Réalisation.2012";"Prévision.2013.PAP.2013";"Prévision.2013.PAP.2014";"Réalisation.2013";"Année.cible";"Valeur.cible";"Code.Ministère";"Ministère"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"336";"P141.3";"Favoriser la poursuite d'études ou l'insertion professionnelle des jeunes à l'issue de leur scolarité secondaire";"337";"P141.3.4";"Écarts de pourcentages entre les jeunes en situation d'emploi 7 mois après leur sortie du lycée (hors ceux qui poursuivent des études), selon le diplôme, et les 25-49 ans en situation d'emploi";"Citoyen";"";"";"10910";"a. Non diplômés";"";"";"SSI Documenté";"écart";"-58.7";"-61,5";"s.o";"s.o.";"-58,7";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"336";"P141.3";"Favoriser la poursuite d'études ou l'insertion professionnelle des jeunes à l'issue de leur scolarité secondaire";"337";"P141.3.4";"Écarts de pourcentages entre les jeunes en situation d'emploi 7 mois après leur sortie du lycée (hors ceux qui poursuivent des études), selon le diplôme, et les 25-49 ans en situation d'emploi";"Citoyen";"";"";"10911";"b. Titulaires du Brevet ou CFG";"";"";"SSI Documenté";"écart";"-50,5";"-51,7";"s.o";"s.o.";"-51,8";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"336";"P141.3";"Favoriser la poursuite d'études ou l'insertion professionnelle des jeunes à l'issue de leur scolarité secondaire";"337";"P141.3.4";"Écarts de pourcentages entre les jeunes en situation d'emploi 7 mois après leur sortie du lycée (hors ceux qui poursuivent des études), selon le diplôme, et les 25-49 ans en situation d'emploi";"Citoyen";"";"";"10912";"c. Titulaires d'un CAP ou BEP";"";"";"SSI Documenté";"écart";"-43,2";"-42,6";"s.o";"s.o.";"-48,3";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"336";"P141.3";"Favoriser la poursuite d'études ou l'insertion professionnelle des jeunes à l'issue de leur scolarité secondaire";"337";"P141.3.4";"Écarts de pourcentages entre les jeunes en situation d'emploi 7 mois après leur sortie du lycée (hors ceux qui poursuivent des études), selon le diplôme, et les 25-49 ans en situation d'emploi";"Citoyen";"";"";"10913";"d. Titulaires d'un Bac Pro";"";"";"SSI Documenté";"écart";"-27,4";"-27,4";"s.o";"s.o.";"-33,8";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"336";"P141.3";"Favoriser la poursuite d'études ou l'insertion professionnelle des jeunes à l'issue de leur scolarité secondaire";"337";"P141.3.4";"Écarts de pourcentages entre les jeunes en situation d'emploi 7 mois après leur sortie du lycée (hors ceux qui poursuivent des études), selon le diplôme, et les 25-49 ans en situation d'emploi";"Citoyen";"";"";"10914";"e. Titulaires d'un BTS";"";"";"SSI Documenté";"écart";"-16,3";"-13,9";"s.o";"s.o.";"-19";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"339";"P141.4";"Contribuer au développement de l'éducation et à la formation tout au long de la vie";"339";"P141.4.1";"Taux de certification des bénéficiaires du dispositif validation des acquis de l'expérience (VAE)";"Citoyen";"";"";"20700";"1. Taux de certification globale (totale + partielle)";"(nouveau)";"";"SSI Documenté";"%";"88,9";"88,9";"90,5";"s.o";"n.d";"2015";"92";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"339";"P141.4";"Contribuer au développement de l'éducation et à la formation tout au long de la vie";"339";"P141.4.1";"Taux de certification des bénéficiaires du dispositif validation des acquis de l'expérience (VAE)";"Citoyen";"";"";"3358";"2 . Taux de certification totale";"";"";"SSI Documenté";"%";"64,8";"66,5";"67";"66,5";"n.d";"2015";"68";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"339";"P141.4";"Contribuer au développement de l'éducation et à la formation tout au long de la vie";"339";"P141.4.1";"Taux de certification des bénéficiaires du dispositif validation des acquis de l'expérience (VAE)";"Citoyen";"";"";"20701";"Pour information : proportion des diplômes de niveau V (CAP et BEP) parmi les diplômes validés par VAE";"(nouveau)";"";"SSI Documenté";"%";"28";"27,6";"s.o";"s.o";"n.d";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"339";"P141.4";"Contribuer au développement de l'éducation et à la formation tout au long de la vie";"339";"P141.4.1";"Taux de certification des bénéficiaires du dispositif validation des acquis de l'expérience (VAE)";"Citoyen";"";"";"20702";"Pour information : proportion de demandeurs d'emploi parmi les candidats accédant à un diplôme par VAE";"(nouveau)";"";"SSI Documenté";"%";"24,8";"23,4";"s.o";"s.o";"n.d";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"343";"P141.5";"Disposer d'un potentiel d'enseignants qualitativement adapté";"12649";"P141.5.1";"Efficacité et efficience du remplacement des personnels enseignants en congés pour maladie ou maternité";"Contribuable";"";"";"7860";"Taux de remplacement (des congés pour maladie ou maternité)";"";"";"SSI Documenté";"%";"96,2";"97,3";"97";"s.o";"97,5";"2015";"97";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"343";"P141.5";"Disposer d'un potentiel d'enseignants qualitativement adapté";"12649";"P141.5.1";"Efficacité et efficience du remplacement des personnels enseignants en congés pour maladie ou maternité";"Contribuable";"";"";"8195";"Taux d'optimisation du potentiel de professeurs remplaçants";"";"";"SSI Documenté";"%";"87,8";"85,2";"85";"86";"86,1";"2015";"86";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"343";"P141.5";"Disposer d'un potentiel d'enseignants qualitativement adapté";"12876";"P141.5.2";"Pourcentage de postes spécialisés (coordonnateurs ULIS) occupés par des enseignants spécialisés ASH ou en cours de spécialisation";"Usager";"";"";"20068";"Pourcentage de postes spécialisés (coordonnateurs ULIS) occupés par des enseignants spécialisés ASH ou en cours de spécialisation";"";"";"SSI Documenté";"%";"84,2";"86,1";"85,5";"86,2";"86,3";"2015";"86,5";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"343";"P141.5";"Disposer d'un potentiel d'enseignants qualitativement adapté";"4535";"P141.5.3";"Proportion des personnels qui enseignent au collège au moins deux matières";"Contribuable";"";"";"6400";"Proportion des personnels qui enseignent au collège au moins deux matières";"";"";"SSI Documenté";"%";"10,8";"10,7";"12";"12";"10,3";"2015";"13";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"345";"P141.6.1";"Nombre d'académies bénéficiant d'une dotation équilibrée parmi les 30 académies";"Contribuable";"";"";"7813";"Nombre d'académies bénéficiant d'une dotation équilibrée parmi les 30";"";"";"SSI Documenté";"Nombre";"24";"26";"27";"27";"28";"2015";"29";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2548";"P141.6.2";"Part du potentiel d'enseignement consacrée à l'activité d'enseignement en classe (ou groupes)";"Contribuable";"";"";"8400";"Part du potentiel d'enseignement consacrée à l'activité d'enseignement en classe (ou groupes)";"";"";"SSI Documenté";"%";"85,2";"85,9";"85,6";"s.o";"85,6";"2015";"86";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2549";"P141.6.3";"Pourcentage d'heures d'enseignement non assurées (pour indisponibilité des locaux, absence d'enseignants non remplacés)";"Usager";"";"";"3993";"a : pour indisponibilité des locaux ou des enseignants";"";"";"SSI Documenté";"%";"2,7";"2,3";"2,4";"2,2";"2,4";"2015";"2";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2549";"P141.6.3";"Pourcentage d'heures d'enseignement non assurées (pour indisponibilité des locaux, absence d'enseignants non remplacés)";"Usager";"";"";"3994";"b : pour non remplacement d'enseignants absents";"";"";"SSI Documenté";"%";"2,6";"2,3";"2,4";"2,2";"2,5";"2015";"2";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2550";"P141.6.4";"Pourcentage d'heures d'enseignement délivrées devant des groupes de dix élèves ou moins";"Contribuable";"";"";"3370";"Total";"";"";"SSI Documenté";"%";"7,8";"7,5";"8";"7,5";"7,4";"2015";"8";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2550";"P141.6.4";"Pourcentage d'heures d'enseignement délivrées devant des groupes de dix élèves ou moins";"Contribuable";"";"";"3364";"collèges";"";"";"SSI Documenté";"%";"2,9";"2,8";"s.o";"s.o.";"2,8";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2550";"P141.6.4";"Pourcentage d'heures d'enseignement délivrées devant des groupes de dix élèves ou moins";"Contribuable";"";"";"3365";"SEGPA";"";"";"SSI Documenté";"%";"29,3";"30,8";"s.o";"s.o.";"30,9";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2550";"P141.6.4";"Pourcentage d'heures d'enseignement délivrées devant des groupes de dix élèves ou moins";"Contribuable";"";"";"3366";"LP";"";"";"SSI Documenté";"%";"18,8";"19,2";"s.o";"s.o.";"18,6";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2550";"P141.6.4";"Pourcentage d'heures d'enseignement délivrées devant des groupes de dix élèves ou moins";"Contribuable";"";"";"3367";"LEGT (pré-bac)";"";"";"SSI Documenté";"%";"4,8";"4,5";"s.o";"s.o.";"4,3";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2550";"P141.6.4";"Pourcentage d'heures d'enseignement délivrées devant des groupes de dix élèves ou moins";"Contribuable";"";"";"3368";"CPGE";"";"";"SSI Documenté";"%";"8,1";"8,4";"s.o";"s.o.";"8,4";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P141";"Enseignement scolaire public du second degré";"345";"P141.6";"Promouvoir un aménagement équilibré du territoire éducatif en optimisant les moyens alloués";"2550";"P141.6.4";"Pourcentage d'heures d'enseignement délivrées devant des groupes de dix élèves ou moins";"Contribuable";"";"";"3369";"STS";"";"";"SSI Documenté";"%";"12";"10";"s.o";"s.o.";"9,8";"2015";"s.o";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P230";"Vie de l'élève";"11408";"P230.1";"Faire respecter l'école et favoriser l'apprentissage de la responsabilité";"346";"P230.1.1";"Taux d'absentéisme des élèves";"Citoyen";"";"";"2486";"a : au collège";"";"";"SSI Documenté";"%";"3,2";"2,7";"2,8";"2,5";"2,8";"2015";"2,5";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P230";"Vie de l'élève";"11408";"P230.1";"Faire respecter l'école et favoriser l'apprentissage de la responsabilité";"346";"P230.1.1";"Taux d'absentéisme des élèves";"Citoyen";"";"";"2487";"b : au lycée d'enseignement général et technologique";"";"";"SSI Documenté";"%";"6,1";"5,7";"5,5";"5,5";"6,4";"2015";"5";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P230";"Vie de l'élève";"11408";"P230.1";"Faire respecter l'école et favoriser l'apprentissage de la responsabilité";"346";"P230.1.1";"Taux d'absentéisme des élèves";"Citoyen";"";"";"2488";"c : au lycée professionnel";"";"";"SSI Documenté";"%";"14,3";"15";"16";"14,8";"14,8";"2015";"15";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P230";"Vie de l'élève";"11408";"P230.1";"Faire respecter l'école et favoriser l'apprentissage de la responsabilité";"347";"P230.1.2";"Proportion d'actes de violence grave signalés";"Citoyen";"";"";"10241";"a : à l'école (pour 10000 élèves)";"";"";"SSI Documenté";"‰";"n.d";"n.d";"3";"s.o";"n.d";"2015";"2";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P230";"Vie de l'élève";"11408";"P230.1";"Faire respecter l'école et favoriser l'apprentissage de la responsabilité";"347";"P230.1.2";"Proportion d'actes de violence grave signalés";"Citoyen";"";"";"10242";"b : au collège (pour 1000 élèves)";"";"";"SSI Documenté";"‰";"14,1";"15";"12";"14";"15,3";"2015";"10";"MIN06";"Éducation nationale"
"Budget général";"Enseignement scolaire";"P230";"Vie de l'élève";"11408";"P230.1";"Faire respecter l'école et favoriser l'apprentissage de la responsabilité";"347";"P230.1.2";"Proportion d'actes de violence grave signalés";"Citoyen";"";"";"10243";"c : au LEGT (pour 1000 élèves)";"";"";"SSI Documenté";"‰";"4,6";"5,5";"4";"5";"5,6";"2015";"3";"MIN06";"Éducation nationale"
