Type de Mission;Mission;COD_PGM;Programme;Numéro Objectif;Objectif;Numéro indicateur;Indicateur;type indicateur;Stratégique au niveau mission?;Sous-indicateur;Unité;Réalisation 2013;Réalisation 2014;Prévision 2015 PAP 2015;Prévision 2015 PAP 2016;Réalisation 2015;Année cible;Valeur cible;Code Ministère LFI 2015;Ministère LFI 2015
Budget général;Justice;P182;Protection judiciaire de la jeunesse;P182.2;Optimiser l'emploi des moyens humains, financiers et matériels;P182.2.1;Taux d'occupation des établissements;Contribuable;;Taux d'occupation des Centres éducatifs renforcés (CER) secteurs public et associatif;%;85;82;88;84;85;2017;90;MIN10;Justice
Budget général;Justice;P182;Protection judiciaire de la jeunesse;P182.2;Optimiser l'emploi des moyens humains, financiers et matériels;P182.2.1;Taux d'occupation des établissements;Contribuable;;Taux d'occupation des Centres éducatifs fermés (CEF) secteurs public et associatif;%;75;70;85;71;73;2017;85;MIN10;Justice
Budget général;Justice;P182;Protection judiciaire de la jeunesse;P182.2;Optimiser l'emploi des moyens humains, financiers et matériels;P182.2.2;Prix des mesures judiciaires par journée;Contribuable;;Prix de journée d'une mesure de milieu ouvert ou d'investigation (secteur public);€;11,2;11,8;11,6;12;12,6;2017;12;MIN10;Justice
Budget général;Justice;P182;Protection judiciaire de la jeunesse;P182.2;Optimiser l'emploi des moyens humains, financiers et matériels;P182.2.2;Prix des mesures judiciaires par journée;Contribuable;;Prix d'une journée en établissement de placement éducatif EPE-UEHC (secteur public et secteur associatif habilité);€;548;527;514;549;533;2017;500;MIN10;Justice
Budget général;Justice;P182;Protection judiciaire de la jeunesse;P182.2;Optimiser l'emploi des moyens humains, financiers et matériels;P182.2.2;Prix des mesures judiciaires par journée;Contribuable;;Prix d'une journée de placement CER (secteurs public et associatif habilité);€;506;529;506;525;542;2017;510;MIN10;Justice
Budget général;Justice;P182;Protection judiciaire de la jeunesse;P182.2;Optimiser l'emploi des moyens humains, financiers et matériels;P182.2.2;Prix des mesures judiciaires par journée;Contribuable;;Prix d'une journée de placement CEF (secteurs public et associatif habilité);€;600;661;604;663;649;2017;602;MIN10;Justice
Budget général;Justice;P101;Accès au droit et à la justice;P101.1;Améliorer la qualité et l'efficience du service rendu en matière d'accès au droit et à la justice;P101.1.1;Pourcentage de bureaux d'aide juridictionnelle dont le délai moyen de traitement des demandes d'aide juridictionnelle est supérieur à 60 jours;Usager;;Pourcentage de bureaux d'aide juridictionnelle dont le délai moyen de traitement des demandes d'aide juridictionnelle est supérieur à 60 jours;%;15;12;<10;10;14;2017;<10;MIN10;Justice
Budget général;Justice;P101;Accès au droit et à la justice;P101.2;Améliorer l'allocation des ressources consacrées à l'aide juridictionnelle;P101.2.1;Coût de traitement d'une décision d'aide juridictionnelle;Contribuable;;Coût de traitement d'une décision d'aide juridictionnelle;€;15,95;15,81;<16;<16;14,71;2017;<16;MIN10;Justice
Budget général;Justice;P101;Accès au droit et à la justice;P101.2;Améliorer l'allocation des ressources consacrées à l'aide juridictionnelle;P101.2.2;Taux de mise en recouvrement des frais avancés par l'Etat au titre de l'aide juridictionnelle;Contribuable;;Taux de mise en recouvrement des frais avancés par l'Etat au titre de l'aide juridictionnelle;%;6,5;6,2;10;8;6,9;2017;10;MIN10;Justice
Budget général;Justice;P101;Accès au droit et à la justice;P101.3;Améliorer l'accompagnement des victimes d'infraction(s);P101.3.1;Indice de satisfaction des victimes d'infraction(s) sur l'aide apportée par les associations;Usager;;Indice de satisfaction des victimes d'infraction(s) sur l'aide apportée par les associations;%;85;;76;;nd;2017;76;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.1;Respect des délais et des coûts des grands projets immobiliers;Contribuable;;Nombre de projets (immobilier judiciaire);Nombre;22;22;20;;18;2017;9;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.1;Respect des délais et des coûts des grands projets immobiliers;Contribuable;;Nombre de projets en retard (immobilier judiciaire);Nombre;8;10;7;;9;2017;1;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.1;Respect des délais et des coûts des grands projets immobiliers;Contribuable;;Nombre de projets en dépassement de coût (immobilier judiciaire);Nombre;7;6;6;;5;2017;3;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.1;Respect des délais et des coûts des grands projets immobiliers;Contribuable;;Pourcentage de surcoût sur l'ensemble des opérations judiciaires (immobilier judiciaire);%;1,8;1,5;2;;1,4;2017;2,5;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.1;Respect des délais et des coûts des grands projets immobiliers;Contribuable;;Nombre de projets (immobilier pénitentiaire);Nombre;18;17;15;;13;2017;7;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.1;Respect des délais et des coûts des grands projets immobiliers;Contribuable;;Nombre de projets en retard (immobilier pénitentiaire);Nombre;10;10;5;;6;2017;0;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.1;Respect des délais et des coûts des grands projets immobiliers;Contribuable;;Nombre de projets en dépassement de coût (immobilier pénitentiaire);Nombre;7;7;5;;2;2017;3;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.1;Respect des délais et des coûts des grands projets immobiliers;Contribuable;;Pourcentage de surcoût sur l'ensemble des opérations pénitentiaires commandées (immobilier pénitentiaire);%;2,9;3;2,9;;1,5;2017;10,2;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.2;Dépense de soutien logistique par agent d'administration centrale;Contribuable;;Dépense de soutien logistique par agent d'administration centrale.;€;16 115;14 742;18 857;18 270;15 565;2017;13 448;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.3;Efficience de la fonction achat;Contribuable;;Gains relatifs aux actions achat;M€;19,5;31;26,75;26,75;45,4;2017;26,75;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.4;Respect des délais et des coûts des grands projets informatiques;Contribuable;;Nombre de projets;Nombre;4;4;5;;7;2017;6;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.4;Respect des délais et des coûts des grands projets informatiques;Contribuable;;Nombre de projets en retard;Nombre;1;3;2;;3;2017;1;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.4;Respect des délais et des coûts des grands projets informatiques;Contribuable;;Nombre de projets en dépassement de coût;Nombre;0;1;1;;3;2017;?1;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.4;Respect des délais et des coûts des grands projets informatiques;Contribuable;;Pourcentage de surcoût sur l'ensemble des projets;%;0;10;10;;1,7;2017;?10;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.5;Ratio d'efficience bureautique;Contribuable;;Ratio d'efficience bureautique;€/poste;415;494;415;502;428;2017;?415;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.5;Ratio d'efficience bureautique;Contribuable;;Nombre de postes bureautiques;Nombre;77 209;77 308;77 000;80 433;82 286;2017;75 000;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.6;Ratio d'efficience de la gestion des ressources humaines;Contribuable;;Ratio d'efficience de la gestion des ressources humaines;%;2,14;2,16;2;2,3;2.17;2017;2;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.7;Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987;Citoyen;;Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987 - Ensemble de la mission;%;4,41;4,66;4,78;4,78;4,81;2017;5,18;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.7;Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987;Citoyen;;Part des bénéficiaires de l'obligation d'emploi - Programme 107;%;4,38;5;4,8;4,8;5,2;2017;5,2;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.7;Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987;Citoyen;;Part des bénéficiaires de l'obligation d'emploi - Programme 166;%;4,25;4,52;4,8;4,8;4,42;2017;5,1;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.7;Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987;Citoyen;;Part des bénéficiaires de l'obligation d'emploi - Programme 182;%;3,79;4,26;5,1;5,1;5,27;2017;6;MIN10;Justice
Budget général;Justice;P310;Conduite et pilotage de la politique de la justice;P310.1;Optimiser la qualité et l'efficience des fonctions de soutien;P310.1.7;Part des bénéficiaires de l'obligation d'emploi prévue par la loi n°87-517 du 10 juillet 1987;Citoyen;;Part des bénéficiaires de l'obligation d'emploi - Programme 310;%;2,03;2,23;2,5;2,5;2,46;2017;2,5;MIN10;Justice
Budget général;Justice;P335;Conseil supérieur de la magistrature;P335.1;Contribuer à la continuité du fonctionnement de l'institution judiciaire;P335.1.1;Délai utile d'examen des propositions de nomination du garde des Sceaux;Usager;;Propositions CSM siège;Jour;53;49;70;60;46;2017;70;MIN10;Justice
Budget général;Justice;P335;Conseil supérieur de la magistrature;P335.1;Contribuer à la continuité du fonctionnement de l'institution judiciaire;P335.1.1;Délai utile d'examen des propositions de nomination du garde des Sceaux;Usager;;Propositions CSM parquet;Jour;26;43;70;60;35;2017;70;MIN10;Justice
Budget général;Médias, livre et industries culturelles;;;MMA.1 (P180.2);Veiller au maintien du pluralisme de la presse;P180.2.1;Diffusion de la presse;Citoyen;Stratégique mission;"Diffusion de l'ensemble de la presse ""Editeurs""";base 100 en 2007;82,3;80,6;79,1;77,6;76,8 (p);2017;73,7;;
Budget général;Médias, livre et industries culturelles;;;MMA.1 (P180.2);Veiller au maintien du pluralisme de la presse;P180.2.1;Diffusion de la presse;Citoyen;Stratégique mission;Diffusion de l'ensemble de la presse écrite d'IPG nationale et locale (quotidiens payants et gratuits et magazines hebdomadaires);base 100 en 2007;88,5;89,2;89,1;88,2;83,5 (p);2017;86,2;;
Budget général;Médias, livre et industries culturelles;;;MMA.1 (P180.2);Veiller au maintien du pluralisme de la presse;P180.2.1;Diffusion de la presse;Citoyen;Stratégique mission;Nombre de visites totales des sites d'actualité / information généraliste;Nombre (en milliard);10,40;11,75;13,16;12,44;11,86;2017;15,94;;
Budget général;Médias, livre et industries culturelles;;;MMA.2 (P334.1);Favoriser l'accès du public aux bibliothèques et le développement de la lecture;P334.1.1;Fréquentation des bibliothèques;Citoyen;Stratégique mission;BnF (salles de lecture);Nombre;839 906;810 367;930 000;810 000;813 354;2017;970 000;;
Budget général;Médias, livre et industries culturelles;;;MMA.2 (P334.1);Favoriser l'accès du public aux bibliothèques et le développement de la lecture;P334.1.1;Fréquentation des bibliothèques;Citoyen;Stratégique mission;Bpi;Nombre;1 462 779;1 410 520;1 460 000;1 350 000;1 289 211;2017;1 500 000;;
Budget général;Médias, livre et industries culturelles;;;MMA.2 (P334.1);Favoriser l'accès du public aux bibliothèques et le développement de la lecture;P334.1.1;Fréquentation des bibliothèques;Citoyen;Stratégique mission;Bibliothèques municipales;Nombre;11 551 546;10 436 545;10 400 000;10 320 000;10 319 889;2017;10 400 000;;
Budget général;Médias, livre et industries culturelles;P180;Presse;P180.1;Contribuer au développement de l'Agence France-Presse et à la qualité de sa gestion;P180.1.1;Développement de produits et de marchés à fort potentiel de croissance;Citoyen;;CA provenant des marchés à fort potentiel de croissance;M€;40,3;41,5;N/D;;45,9 (p);2017;N/D;MIN02;Culture et communication
Budget général;Médias, livre et industries culturelles;P180;Presse;P180.1;Contribuer au développement de l'Agence France-Presse et à la qualité de sa gestion;P180.1.1;Développement de produits et de marchés à fort potentiel de croissance;Citoyen;;CA provenant de l'offre multimédia;M€;23,1;27,1;N/D;;28,3 (p);2017;N/D;MIN02;Culture et communication
Budget général;Médias, livre et industries culturelles;P180;Presse;P180.1;Contribuer au développement de l'Agence France-Presse et à la qualité de sa gestion;P180.1.2;Croissance de la masse salariale du groupe AFP;Contribuable;;Croissance de la masse salariale du groupe AFP;%;1,75;;N/D;SO;1,64 (p);2017;N/D;MIN02;Culture et communication
Budget général;Médias, livre et industries culturelles;P180;Presse;P180.2;Veiller au maintien du pluralisme de la presse;P180.2.1;Diffusion de la presse;Citoyen;;"Diffusion de l'ensemble de la presse ""Editeurs""";base 100 en 2007;82,3;80,6;79,1;77,6;76,8 (p);2017;73,7;MIN02;Culture et communication
Budget général;Médias, livre et industries culturelles;P180;Presse;P180.2;Veiller au maintien du pluralisme de la presse;P180.2.1;Diffusion de la presse;Citoyen;;Diffusion de l'ensemble de la presse écrite d'IPG nationale et locale (quotidiens payants et gratuits et magazines hebdomadaires);base 100 en 2007;88,5;89,2;89,1;88,2;83,5 (p);2017;86,2;MIN02;Culture et communication
